0 24 650 37 40 73 67 45 9 84 31 64 3 98 28 56 65 47 4 10 23 78 16 81 36 32 34 46 33 9 29 85 61 67 9 3 71 25 5 87 54 94 38 82 17 28 4 26 55 44 73
1 24 689 26 10 66 42 87 18 95 78 50 27 76 10 88 78 32 12 22 78 37 18 64 7 39 12 34 35 90 20 57 51 98 18 56 44 72 25 65 59 41 55 38 18 49 52 96 37 1 31
2 24 648 43 19 74 8 45 43 7 15 37 4 85 15 13 34 83 48 86 19 93 76 39 19 73 9 16 73 52 43 61 32 4 2 47 31 87 61 90 53 97 45 69 64 17 23 58 17 20 76
3 24 593 89 35 47 79 79 27 94 63 58 49 63 69 33 18 2 59 1 28 92 10 72 40 41 55 62 43 42 60 98 68 26 16 78 72 22 72 30 66 14 4 45 36 36 45 13 55 50 53
4 24 689 90 23 27 13 73 80 92 30 67 69 98 76 52 51 25 72 65 40 94 29 55 15 44 39 99 51 60 52 12 14 30 76 46 50 68 56 36 5 64 68 35 2 31 46 66 3 50 77
5 24 507 68 79 11 14 54 61 52 76 80 15 87 34 85 23 51 34 82 66 1 49 30 36 8 76 10 79 27 33 3 24 13 14 18 75 36 14 46 23 32 31 94 42 12 7 19 12 96 49
6 24 673 80 43 16 69 41 37 15 73 71 38 84 23 44 68 100 78 56 53 55 18 25 26 76 10 59 47 97 77 50 24 77 9 46 73 69 59 61 44 43 11 33 59 13 68 98 24 37 25
7 24 544 57 12 2 73 49 49 54 39 15 2 35 25 45 64 93 43 56 14 33 68 27 78 5 62 61 63 25 77 7 33 40 1 17 60 89 11 98 16 72 5 20 69 48 24 63 75 77 35
8 24 537 22 45 21 59 10 26 80 50 56 78 38 29 50 37 49 31 27 67 46 11 83 37 71 10 33 4 9 47 5 45 99 75 94 16 6 35 55 61 45 41 42 66 58 22 36 76 40 61
9 24 654 38 62 97 68 51 29 92 26 89 30 90 73 69 36 19 4 21 13 34 77 47 74 58 32 43 72 28 19 91 60 68 13 9 76 63 57 49 5 57 26 67 32 78 52 2 31 48 57
10 24 653 78 72 39 9 19 49 37 3 86 4 98 54 82 66 50 70 87 39 44 77 30 62 20 43 84 48 83 20 17 74 71 25 15 1 27 18 59 62 95 4 24 72 34 65 75 14 52 36
11 24 672 47 32 38 22 11 32 14 47 45 44 71 8 74 37 61 73 86 71 94 60 54 49 23 39 66 33 22 20 78 26 95 56 97 4 57 7 56 70 85 12 5 27 92 79 43 44 31 69
12 24 482 74 76 60 59 45 3 18 30 35 11 49 64 16 55 39 44 78 35 22 45 17 6 37 41 12 60 51 47 83 13 56 9 94 34 5 68 3 34 14 14 77 1 8 75 62 78 10 30
13 24 618 67 49 1 33 71 33 59 78 41 5 63 45 84 66 10 78 11 63 74 63 82 29 99 71 50 57 92 79 4 73 28 30 95 63 13 65 40 25 61 42 45 59 42 41 86 75 19 55
14 24 634 2 29 56 10 32 14 53 24 14 35 76 41 21 78 77 9 58 38 31 39 82 61 75 22 6 69 37 65 96 78 65 11 40 77 44 52 50 30 8 42 90 65 95 47 74 4 86 31
15 24 513 41 44 51 57 20 46 67 24 49 46 80 65 1 24 34 71 71 75 60 27 21 18 92 16 33 47 7 59 83 67 22 26 24 1 31 2 99 76 15 39 19 80 69 61 27 1 10 59
16 24 562 75 55 97 47 15 63 45 38 2 46 83 77 58 5 18 22 48 76 89 2 14 67 35 79 40 47 5 50 76 15 16 70 52 23 85 6 79 74 7 77 68 35 54 44 31 27 33 33
17 24 704 58 27 31 29 85 36 38 40 90 54 30 73 88 66 51 58 9 54 70 24 68 13 95 14 36 34 29 60 98 61 89 56 92 9 79 38 59 80 83 20 13 70 57 23 7 11 53 48
18 24 603 66 20 33 41 26 8 54 19 23 26 39 78 57 7 37 35 56 67 7 39 87 11 60 43 85 27 2 27 52 41 73 51 13 5 96 12 10 1 82 52 67 60 21 15 98 77 62 14
19 24 559 3 68 44 21 38 63 84 62 2 57 28 73 17 20 75 22 23 33 45 63 95 56 41 26 48 56 64 4 77 9 59 44 12 39 33 74 34 54 15 62 81 59 39 33 94 52 68 36
