0 24 650 37 360 73 227 45 329 84 271 64 243 98 488 56 345 47 404 10 183 78 316 81 256 32 294 46 53 9 189 85 281 67 429 3 51 25 145 87 374 94 218 82 497 28 364 26 195 44 33
1 24 689 26 290 66 42 87 18 95 58 50 427 76 130 88 78 32 12 22 218 37 58 64 307 39 12 34 455 90 380 57 91 98 78 56 364 72 65 65 299 41 195 38 318 49 392 96 137 1 311
2 24 648 43 39 74 128 45 463 7 295 37 64 85 275 13 314 83 228 86 199 93 336 39 339 73 109 16 273 52 63 61 152 4 42 47 331 87 361 90 33 97 105 69 124 17 83 58 197 20 456
3 24 593 89 455 47 179 79 207 94 303 58 9 63 209 33 118 2 279 1 488 92 490 72 340 41 315 62 223 42 380 98 148 26 276 78 332 22 332 30 246 14 364 45 16 36 5 13 275 50 253
4 24 689 90 363 27 13 73 20 92 70 67 369 98 196 52 271 25 92 65 340 94 109 55 235 44 359 99 171 60 452 12 374 30 476 46 150 68 416 36 465 64 288 35 242 31 86 66 23 50 57
5 24 507 68 359 11 454 54 121 52 276 80 455 87 154 85 363 51 234 82 266 1 169 30 116 8 316 10 239 27 113 3 484 13 394 18 15 36 94 46 243 32 151 94 2 12 127 19 312 96 349
6 24 673 80 103 16 489 41 417 15 453 71 398 84 483 44 68 100 158 56 393 55 98 25 306 76 270 59 187 97 277 50 44 77 129 46 493 69 339 61 384 43 31 33 279 13 128 98 164 37 405
7 24 544 57 292 2 133 49 129 54 459 15 2 35 165 45 64 93 43 56 114 33 168 27 198 5 62 61 203 25 97 7 133 40 461 17 40 89 371 98 256 72 85 20 269 48 64 63 55 77 395
8 24 537 22 25 21 419 10 126 80 170 56 118 38 189 50 157 49 391 27 247 46 251 83 417 71 330 33 384 9 427 5 385 99 375 94 376 6 115 55 261 45 301 42 346 58 42 36 336 40 381
9 24 654 38 322 97 308 51 129 92 386 89 470 90 373 69 216 19 244 21 433 34 17 47 334 58 392 43 352 28 479 91 360 68 313 9 76 63 137 49 125 57 406 67 52 78 452 2 211 48 397
10 24 653 78 492 39 129 19 369 37 283 86 64 98 474 82 446 50 270 87 299 44 317 30 422 20 183 84 88 83 380 17 274 71 345 15 221 27 98 59 42 95 384 24 492 34 345 75 74 52 256
11 24 672 47 272 38 182 11 72 14 427 45 184 71 88 74 437 61 153 86 71 94 80 54 269 23 139 66 253 22 240 78 126 95 376 97 284 57 107 56 470 85 52 5 7 92 179 43 4 31 329
12 24 482 74 376 60 379 45 183 18 110 35 491 49 464 16 195 39 364 78 395 22 185 17 206 37 221 12 80 51 7 83 433 56 309 94 34 5 128 3 414 14 394 77 361 8 215 62 398 10 250
13 24 618 67 489 1 173 71 433 59 78 41 305 63 45 84 366 10 198 11 423 74 323 82 289 99 71 50 297 92 279 4 153 28 270 95 63 13 5 40 405 61 102 45 319 42 281 86 215 19 355
14 24 634 2 389 56 150 32 234 53 284 14 375 76 141 21 338 77 329 58 38 31 159 82 101 75 382 6 189 37 325 96 338 65 351 40 197 44 332 50 170 8 42 90 445 95 67 74 204 86 411
15 24 513 41 44 51 77 20 346 67 284 49 106 80 485 1 164 34 71 71 75 60 67 21 178 92 476 33 247 7 79 83 347 22 486 24 341 31 42 99 456 15 399 19 100 69 241 27 81 10 499
16 24 562 75 95 97 167 15 203 45 198 2 366 83 177 58 365 18 182 48 216 89 162 14 107 35 199 40 367 5 290 76 355 16 70 52 83 85 6 79 134 7 397 68 435 54 384 31 367 33 433
17 24 704 58 267 31 449 85 136 38 460 90 154 30 293 88 466 51 118 9 14 70 344 68 353 95 454 36 214 29 380 98 361 89 16 92 489 79 78 59 320 83 340 13 170 57 263 7 171 53 428
18 24 603 66 120 33 361 26 168 54 399 23 66 39 338 57 427 37 35 56 147 7 439 87 171 60 143 85 247 2 307 52 381 73 371 13 385 96 32 10 1 82 132 67 220 21 475 98 157 62 354
19 24 559 3 68 44 141 38 103 84 22 2 237 28 453 17 500 75 482 23 13 45 323 95 176 41 366 48 216 64 4 77 69 59 144 12 299 33 314 34 254 15 22 81 319 39 433 94 472 68 316
20 24 577 84 213 90 130 40 231 96 88 46 211 43 22 79 101 17 342 52 249 7 37 2 374 11 434 92 401 18 185 72 386 55 98 42 485 37 72 80 276 19 390 20 171 6 13 74 154 73 292
21 24 583 84 473 10 120 44 395 72 50 65 34 32 236 8 104 6 26 93 77 48 250 89 322 55 108 13 499 56 404 34 28 54 371 59 377 20 354 41 306 86 276 22 45 31 428 75 356 69 176
22 24 586 45 290 30 404 73 42 2 328 97 188 55 210 41 77 20 469 49 426 9 6 11 136 27 207 66 454 28 292 62 96 67 106 86 396 61 10 89 114 38 85 1 44 46 393 91 369 78 453
23 24 508 56 204 59 221 10 138 12 171 33 478 28 470 25 488 80 13 1 169 98 402 43 294 36 460 7 208 2 375 85 406 31 89 16 303 53 167 68 286 96 395 55 221 34 234 54 182 35 466
24 24 590 77 381 53 88 87 61 42 113 45 447 95 385 63 350 82 415 16 101 11 347 7 231 80 392 66 146 49 352 32 315 65 470 27 106 35 172 4 129 8 266 78 242 33 345 84 356 41 390
25 24 651 38 472 34 105 37 131 54 441 93 282 72 259 46 494 86 303 28 9 59 408 16 324 57 356 82 351 92 289 43 181 27 66 66 183 55 296 88 95 70 118 47 467 11 484 22 38 80 298
26 24 666 59 355 35 268 63 116 18 354 5 212 34 483 77 52 65 431 47 5 25 235 74 143 33 92 68 213 95 59 92 292 17 99 26 84 61 293 53 14 49 116 99 31 93 450 48 175 97 52
27 24 675 83 177 94 467 68 298 34 481 92 92 24 435 60 322 96 482 5 100 47 453 16 246 36 460 95 383 43 286 85 225 62 378 91 229 28 224 61 171 67 285 6 279 58 217 26 292 73 425
28 24 657 38 426 92 383 61 451 30 495 85 272 80 269 49 93 99 39 21 378 15 234 48 133 70 5 63 327 74 88 18 46 13 256 23 356 90 83 7 419 29 243 43 208 91 300 81 473 95 58
29 24 575 38 380 27 494 42 105 67 230 75 465 94 182 39 301 71 222 7 442 2 201 84 210 64 374 61 424 54 185 14 401 3 132 20 496 73 125 15 354 51 379 99 232 17 100 90 58 43 444
30 24 599 59 178 53 322 51 365 97 57 2 110 9 495 12 440 15 460 64 491 74 270 41 104 68 272 72 19 25 414 77 220 57 335 61 156 52 356 78 214 73 177 55 487 36 370 29 361 39 221
31 24 611 16 207 44 288 25 368 53 153 39 261 87 336 21 494 35 197 98 342 27 311 57 499 11 337 75 180 17 187 71 237 3 377 80 142 99 46 58 238 6 444 78 290 74 387 52 352 97 460
32 24 722 50 35 70 38 61 301 54 400 71 142 99 73 47 4 72 292 13 461 97 256 85 374 83 398 3 331 57 252 66 478 42 78 30 47 29 453 89 82 28 358 84 119 44 67 78 180 92 174
33 24 684 26 343 57 75 45 287 83 348 4 112 89 434 42 36 62 46 76 344 88 23 58 172 79 467 60 56 47 352 82 472 94 38 99 438 81 285 32 293 65 386 13 226 21 182 27 444 39 298
34 24 716 37 70 65 496 25 263 99 206 86 392 95 484 81 123 18 154 9 443 94 307 76 246 16 9 72 411 48 22 47 17 38 342 93 400 41 51 84 145 21 465 67 337 34 420 97 76 89 190
35 24 615 34 84 17 479 51 25 50 461 24 371 59 192 60 500 37 259 92 87 48 176 83 268 2 456 77 473 52 52 62 493 97 361 15 199 64 11 13 187 69 456 98 20 57 412 30 456 39 13
36 24 776 23 282 66 30 58 38 81 161 99 325 97 47 85 411 45 421 26 107 64 275 41 162 95 484 70 58 14 125 96 278 29 343 28 238 80 60 98 131 84 46 77 420 56 274 92 33 49 155
37 24 655 69 162 1 352 31 358 65 307 5 42 85 236 84 422 16 495 19 246 30 364 74 149 71 47 92 55 79 420 55 285 88 216 40 46 94 256 4 350 98 60 34 33 43 455 89 125 45 218
38 24 586 40 371 18 362 69 410 68 47 29 323 83 117 38 119 8 436 12 363 39 113 51 146 97 45 52 396 34 428 93 251 67 363 21 480 31 230 48 30 10 70 78 459 85 394 94 200 7 211
39 24 522 35 204 7 479 56 3 64 435 47 467 54 209 87 33 91 16 32 72 25 53 36 155 12 318 39 257 11 190 93 469 1 279 73 359 10 180 13 473 14 59 67 119 52 162 92 35 33 369
