0 24 650 37 160 73 127 45 29 84 271 64 143 98 88 56 45 47 204 10 283 78 216 81 56 32 194 46 153 9 189 85 181 67 129 3 151 25 45 87 174 94 218 82 197 28 64 26 295 44 33
1 24 689 26 90 66 242 87 218 95 158 50 227 76 230 88 178 32 12 22 118 37 158 64 207 39 112 34 55 90 280 57 91 98 78 56 164 72 65 65 299 41 195 38 218 49 192 96 237 1 111
2 24 648 43 39 74 128 45 63 7 95 37 264 85 175 13 14 83 28 86 199 93 136 39 239 73 209 16 73 52 263 61 252 4 42 47 31 87 161 90 33 97 205 69 24 17 283 58 97 20 56
3 24 593 89 255 47 79 79 7 94 203 58 109 63 109 33 218 2 279 1 88 92 190 72 40 41 115 62 123 42 80 98 248 26 176 78 132 22 32 30 46 14 264 45 16 36 205 13 75 50 253
4 24 689 90 263 27 213 73 120 92 70 67 169 98 196 52 71 25 292 65 40 94 209 55 35 44 259 99 71 60 152 12 74 30 276 46 150 68 116 36 165 64 188 35 142 31 186 66 23 50 257
5 24 507 68 159 11 254 54 21 52 276 80 55 87 154 85 263 51 234 82 66 1 169 30 116 8 216 10 139 27 213 3 184 13 194 18 215 36 194 46 43 32 251 94 202 12 227 19 12 96 249
6 24 673 80 203 16 189 41 17 15 253 71 298 84 183 44 168 100 158 56 293 55 198 25 206 76 170 59 187 97 177 50 244 77 129 46 93 69 239 61 184 43 31 33 79 13 228 98 64 37 205
7 24 544 57 92 2 33 49 229 54 259 15 102 35 65 45 64 93 243 56 14 33 68 27 98 5 62 61 3 25 297 7 233 40 61 17 240 89 271 98 156 72 85 20 169 48 164 63 55 77 95
8 24 537 22 125 21 219 10 26 80 270 56 18 38 89 50 157 49 191 27 47 46 251 83 17 71 30 33 84 9 127 5 285 99 175 94 276 6 115 55 61 45 201 42 46 58 242 36 236 40 281
9 24 654 38 222 97 108 51 229 92 86 89 70 90 73 69 216 19 244 21 33 34 217 47 134 58 292 43 252 28 179 91 260 68 213 9 276 63 237 49 25 57 206 67 252 78 152 2 11 48 197
10 24 653 78 292 39 29 19 69 37 283 86 264 98 174 82 146 50 170 87 99 44 217 30 222 20 183 84 188 83 180 17 174 71 45 15 21 27 98 59 142 95 184 24 192 34 245 75 274 52 56
11 24 672 47 72 38 282 11 172 14 27 45 284 71 188 74 237 61 53 86 271 94 80 54 269 23 39 66 153 22 140 78 26 95 176 97 184 57 107 56 70 85 152 5 7 92 279 43 104 31 29
12 24 482 74 276 60 279 45 183 18 210 35 91 49 264 16 295 39 264 78 295 22 285 17 6 37 221 12 280 51 7 83 33 56 9 94 134 5 128 3 214 14 294 77 161 8 15 62 298 10 150
13 24 618 67 89 1 73 71 133 59 78 41 105 63 145 84 166 10 198 11 123 74 123 82 89 99 171 50 297 92 79 4 253 28 170 95 263 13 205 40 105 61 2 45 219 42 181 86 15 19 155
14 24 634 2 89 56 50 32 134 53 184 14 75 76 141 21 238 77 29 58 138 31 159 82 1 75 182 6 189 37 225 96 238 65 151 40 297 44 232 50 70 8 42 90 145 95 267 74 4 86 211
15 24 513 41 44 51 177 20 246 67 84 49 206 80 185 1 64 34 271 71 75 60 167 21 178 92 276 33 47 7 279 83 47 22 286 24 41 31 142 99 256 15 299 19 100 69 41 27 181 10 299
16 24 562 75 195 97 167 15 203 45 98 2 166 83 277 58 65 18 82 48 216 89 262 14 107 35 199 40 167 5 290 76 155 16 170 52 83 85 206 79 34 7 197 68 235 54 284 31 267 33 233
17 24 704 58 167 31 149 85 236 38 60 90 54 30 93 88 166 51 218 9 114 70 244 68 153 95 254 36 14 29 80 98 261 89 216 92 89 79 278 59 220 83 40 13 270 57 63 7 71 53 128
18 24 603 66 20 33 61 26 168 54 299 23 66 39 38 57 27 37 235 56 147 7 139 87 271 60 143 85 47 2 207 52 281 73 171 13 85 96 232 10 1 82 32 67 220 21 275 98 157 62 54
19 24 559 3 168 44 241 38 103 84 222 2 237 28 53 17 100 75 282 23 213 45 223 95 176 41 166 48 16 64 204 77 269 59 144 12 199 33 14 34 254 15 22 81 19 39 233 94 272 68 216
20 24 577 84 13 90 130 40 231 96 288 46 211 43 222 79 201 17 142 52 149 7 237 2 174 11 234 92 1 18 185 72 86 55 98 42 285 37 272 80 76 19 190 20 271 6 13 74 154 73 292
21 24 583 84 173 10 220 44 295 72 50 65 34 32 136 8 104 6 26 93 177 48 50 89 222 55 108 13 199 56 4 34 128 54 271 59 277 20 154 41 106 86 276 22 145 31 228 75 156 69 276
22 24 586 45 190 30 204 73 242 2 228 97 88 55 210 41 77 20 269 49 126 9 6 11 136 27 107 66 154 28 192 62 296 67 106 86 96 61 210 89 214 38 85 1 244 46 293 91 69 78 53
23 24 508 56 204 59 221 10 238 12 171 33 278 28 170 25 88 80 213 1 269 98 2 43 294 36 60 7 8 2 75 85 6 31 189 16 3 53 167 68 86 96 195 55 21 34 34 54 282 35 266
24 24 590 77 81 53 188 87 61 42 213 45 147 95 285 63 50 82 215 16 201 11 147 7 131 80 92 66 146 49 52 32 215 65 270 27 6 35 72 4 229 8 266 78 142 33 245 84 56 41 290
25 24 651 38 172 34 105 37 31 54 241 93 282 72 159 46 94 86 203 28 9 59 8 16 124 57 56 82 51 92 89 43 81 27 266 66 183 55 296 88 95 70 218 47 67 11 284 22 38 80 98
26 24 666 59 55 35 168 63 116 18 254 5 12 34 283 77 52 65 131 47 105 25 235 74 143 33 92 68 113 95 59 92 92 17 99 26 84 61 93 53 214 49 116 99 31 93 50 48 275 97 52
27 24 675 83 77 94 167 68 298 34 281 92 292 24 135 60 122 96 82 5 200 47 253 16 46 36 160 95 283 43 86 85 25 62 178 91 29 28 124 61 271 67 85 6 179 58 217 26 92 73 225
28 24 657 38 126 92 183 61 151 30 195 85 272 80 69 49 193 99 239 21 278 15 34 48 33 70 105 63 127 74 288 18 246 13 56 23 256 90 283 7 19 29 143 43 208 91 100 81 73 95 158
29 24 575 38 280 27 94 42 205 67 230 75 165 94 282 39 201 71 22 7 42 2 201 84 210 64 174 61 124 54 185 14 201 3 232 20 196 73 25 15 154 51 279 99 232 17 300 90 58 43 144
30 24 599 59 78 53 122 51 165 97 257 2 110 9 195 12 140 15 160 64 91 74 270 41 4 68 272 72 119 25 214 77 220 57 135 61 256 52 256 78 114 73 77 55 87 36 170 29 261 39 21
31 24 611 16 207 44 88 25 268 53 253 39 161 87 236 21 94 35 97 98 242 27 211 57 99 11 237 75 80 17 287 71 237 3 177 80 142 99 246 58 238 6 44 78 190 74 287 52 52 97 60
32 24 722 50 235 70 138 61 101 54 300 71 42 99 73 47 4 72 192 13 61 97 56 85 174 83 98 3 231 57 152 66 178 42 178 30 147 29 153 89 282 28 258 84 119 44 167 78 180 92 74
33 24 684 26 43 57 275 45 287 83 248 4 112 89 134 42 136 62 46 76 44 88 23 58 172 79 67 60 56 47 152 82 72 94 238 99 238 81 185 32 93 65 286 13 126 21 82 27 244 39 198
34 24 716 37 70 65 196 25 263 99 6 86 292 95 184 81 23 18 254 9 143 94 7 76 246 16 209 72 111 48 222 47 17 38 142 93 200 41 251 84 245 21 265 67 137 34 220 97 76 89 190
35 24 615 34 184 17 79 51 225 50 161 24 271 59 292 60 300 37 159 92 187 48 276 83 168 2 56 77 173 52 52 62 193 97 261 15 199 64 111 13 87 69 256 98 20 57 12 30 256 39 13
36 24 776 23 82 66 230 58 138 81 161 99 125 97 147 85 111 45 21 26 207 64 175 41 162 95 184 70 258 14 125 96 78 29 43 28 238 80 160 98 231 84 246 77 120 56 174 92 33 49 255
37 24 655 69 62 1 52 31 158 65 107 5 142 85 236 84 22 16 295 19 46 30 64 74 149 71 47 92 255 79 20 55 185 88 216 40 146 94 56 4 250 98 160 34 133 43 55 89 225 45 18
38 24 586 40 271 18 262 69 10 68 247 29 123 83 217 38 19 8 236 12 263 39 13 51 46 97 145 52 96 34 128 93 151 67 163 21 180 31 130 48 230 10 270 78 59 85 294 94 100 7 11
39 24 522 35 4 7 279 56 203 64 35 47 67 54 9 87 133 91 16 32 272 25 53 36 155 12 18 39 157 11 90 93 169 1 79 73 259 10 80 13 273 14 59 67 119 52 162 92 35 33 269
