0 24 650 37 80 73 167 45 309 84 291 64 343 98 328 56 265 47 4 10 323 78 236 81 296 32 234 46 313 9 169 85 341 67 209 3 211 25 325 87 274 94 158 82 177 28 284 26 375 44 353
1 24 689 26 110 66 122 87 358 95 238 50 167 76 290 88 358 32 12 22 58 37 378 64 247 39 212 34 335 90 380 57 31 98 38 56 64 72 305 65 319 41 55 38 278 49 292 96 277 1 71
2 24 648 43 339 74 148 45 263 7 215 37 264 85 215 13 374 83 368 86 299 93 176 39 279 73 209 16 253 52 3 61 212 4 262 47 151 87 41 90 193 97 365 69 184 17 143 58 277 20 96
3 24 593 89 175 47 19 79 327 94 203 58 369 63 369 33 158 2 219 1 228 92 30 72 320 41 215 62 43 42 200 98 308 26 336 78 172 22 172 30 326 14 104 45 216 36 245 13 15 50 53
4 24 689 90 363 27 333 73 320 92 210 67 89 98 216 52 291 25 132 65 240 94 209 55 235 44 319 99 11 60 152 12 74 30 376 46 370 68 176 36 145 64 208 35 262 31 366 66 63 50 257
5 24 507 68 299 11 314 54 361 52 16 80 275 87 54 85 343 51 314 82 286 1 149 30 136 8 196 10 379 27 153 3 4 13 334 18 315 36 14 46 183 32 151 94 262 12 327 19 32 96 309
6 24 673 80 163 16 369 41 17 15 313 71 118 84 83 44 328 100 98 56 93 55 38 25 346 76 290 59 27 97 197 50 44 77 29 46 53 69 79 61 224 43 251 33 359 13 308 98 124 37 345
7 24 544 57 312 2 93 49 349 54 19 15 42 35 145 45 144 93 3 56 374 33 68 27 318 5 362 61 363 25 117 7 33 40 41 17 220 89 311 98 96 72 165 20 149 48 124 63 215 77 35
8 24 537 22 45 21 219 10 366 80 210 56 38 38 49 50 357 49 331 27 347 46 351 83 377 71 150 33 364 9 107 5 85 99 195 94 296 6 215 55 121 45 261 42 106 58 342 36 236 40 101
9 24 654 38 242 97 128 51 309 92 86 89 110 90 53 69 256 19 244 21 273 34 237 47 74 58 292 43 52 28 259 91 160 68 313 9 16 63 277 49 245 57 346 67 32 78 52 2 231 48 17
10 24 653 78 152 39 49 19 9 37 143 86 4 98 234 82 206 50 150 87 199 44 357 30 102 20 23 84 28 83 60 17 34 71 165 15 141 27 138 59 282 95 44 24 232 34 165 75 14 52 256
11 24 672 47 332 38 342 11 252 14 187 45 304 71 148 74 57 61 113 86 191 94 220 54 29 23 179 66 113 22 100 78 246 95 136 97 344 57 267 56 210 85 212 5 227 92 59 43 164 31 189
12 24 482 74 276 60 299 45 283 18 210 35 131 49 324 16 375 39 284 78 175 22 265 17 46 37 321 12 260 51 267 83 353 56 249 94 314 5 188 3 94 14 254 77 341 8 315 62 218 10 330
13 24 618 67 109 1 133 71 13 59 258 41 205 63 145 84 26 10 18 11 63 74 43 82 189 99 131 50 217 92 19 4 113 28 150 95 83 13 5 40 85 61 242 45 359 42 61 86 295 19 195
14 24 634 2 149 56 30 32 314 53 144 14 175 76 1 21 158 77 209 58 278 31 139 82 141 75 202 6 349 37 185 96 118 65 171 40 77 44 312 50 150 8 282 90 165 95 7 74 304 86 351
15 24 513 41 244 51 317 20 286 67 184 49 6 80 365 1 284 34 131 71 75 60 167 21 258 92 196 33 27 7 139 83 47 22 66 24 141 31 222 99 296 15 299 19 100 69 201 27 301 10 239
16 24 562 75 235 97 127 15 103 45 58 2 266 83 317 58 185 18 62 48 96 89 342 14 267 35 179 40 167 5 290 76 115 16 290 52 103 85 286 79 174 7 57 68 175 54 284 31 47 33 373
17 24 704 58 307 31 369 85 336 38 240 90 254 30 253 88 266 51 238 9 294 70 284 68 153 95 34 36 374 29 360 98 41 89 256 92 9 79 378 59 40 83 160 13 30 57 163 7 271 53 248
18 24 603 66 360 33 121 26 8 54 79 23 286 39 318 57 107 37 375 56 7 7 159 87 131 60 303 85 167 2 367 52 261 73 131 13 85 96 92 10 101 82 352 67 360 21 215 98 377 62 374
19 24 559 3 48 44 261 38 143 84 182 2 197 28 173 17 40 75 162 23 253 45 63 95 96 41 206 48 376 64 184 77 89 59 344 12 159 33 94 34 34 15 342 81 379 39 333 94 292 68 356
20 24 577 84 293 90 10 40 291 96 288 46 311 43 202 79 81 17 62 52 109 7 97 2 74 11 54 92 281 18 85 72 266 55 178 42 365 37 192 80 276 19 10 20 251 6 13 74 374 73 372
21 24 583 84 153 10 200 44 355 72 30 65 14 32 156 8 344 6 206 93 97 48 330 89 82 55 368 13 319 56 344 34 208 54 171 59 317 20 74 41 306 86 56 22 145 31 88 75 276 69 216
22 24 586 45 310 30 84 73 222 2 168 97 168 55 330 41 257 20 69 49 326 9 186 11 116 27 107 66 214 28 112 62 16 67 206 86 196 61 150 89 114 38 25 1 24 46 33 91 69 78 133
23 24 508 56 184 59 121 10 118 12 311 33 178 28 170 25 228 80 213 1 349 98 242 43 274 36 240 7 328 2 155 85 346 31 189 16 263 53 207 68 166 96 75 55 181 34 274 54 342 35 326
24 24 590 77 201 53 308 87 61 42 153 45 107 95 345 63 270 82 55 16 201 11 367 7 371 80 252 66 206 49 372 32 355 65 190 27 286 35 192 4 349 8 126 78 222 33 45 84 236 41 90
25 24 651 38 212 34 125 37 351 54 361 93 202 72 279 46 74 86 343 28 309 59 188 16 284 57 176 82 151 92 129 43 181 27 286 66 283 55 296 88 255 70 138 47 147 11 144 22 338 80 238
26 24 666 59 355 35 68 63 176 18 334 5 292 34 83 77 172 65 91 47 345 25 215 74 103 33 292 68 113 95 259 92 312 17 159 26 284 61 193 53 354 49 216 99 291 93 370 48 215 97 332
27 24 675 83 97 94 47 68 18 34 121 92 112 24 115 60 82 96 102 5 340 47 153 16 366 36 300 95 143 43 186 85 145 62 18 91 289 28 44 61 311 67 45 6 379 58 177 26 32 73 85
28 24 657 38 366 92 183 61 271 30 375 85 12 80 49 49 173 99 59 21 378 15 294 48 153 70 65 63 267 74 368 18 166 13 116 23 136 90 3 7 259 29 143 43 268 91 60 81 233 95 238
29 24 575 38 60 27 234 42 265 67 290 75 65 94 102 39 301 71 22 7 82 2 181 84 90 64 294 61 144 54 185 14 201 3 352 20 316 73 305 15 274 51 279 99 12 17 360 90 18 43 324
30 24 599 59 358 53 282 51 365 97 277 2 50 9 15 12 160 15 160 64 71 74 130 41 364 68 372 72 259 25 114 77 120 57 95 61 376 52 356 78 274 73 117 55 207 36 270 29 361 39 61
31 24 611 16 207 44 48 25 348 53 73 39 21 87 276 21 254 35 77 98 42 27 371 57 79 11 377 75 220 17 167 71 137 3 157 80 362 99 326 58 138 6 284 78 250 74 347 52 352 97 240
32 24 722 50 155 70 138 61 121 54 220 71 62 99 53 47 364 72 172 13 241 97 96 85 14 83 118 3 71 57 172 66 258 42 278 30 327 29 253 89 362 28 358 84 379 44 227 78 100 92 34
33 24 684 26 103 57 195 45 127 83 108 4 232 89 54 42 76 62 286 76 244 88 163 58 112 79 227 60 116 47 52 82 312 94 298 99 378 81 105 32 333 65 366 13 226 21 262 27 344 39 58
34 24 716 37 370 65 316 25 323 99 346 86 232 95 184 81 203 18 114 9 83 94 287 76 286 16 269 72 251 48 2 47 17 38 22 93 320 41 271 84 245 21 365 67 177 34 180 97 296 89 150
35 24 615 34 364 17 199 51 45 50 141 24 51 59 272 60 340 37 79 92 87 48 196 83 348 2 236 77 93 52 112 62 313 97 181 15 119 64 351 13 127 69 176 98 340 57 112 30 316 39 213
36 24 776 23 2 66 230 58 218 81 21 99 325 97 127 85 71 45 61 26 307 64 215 41 342 95 224 70 378 14 45 96 318 29 63 28 18 80 280 98 271 84 266 77 60 56 354 92 193 49 115
37 24 655 69 322 1 252 31 378 65 187 5 202 85 356 84 322 16 195 19 146 30 244 74 189 71 227 92 195 79 380 55 45 88 116 40 166 94 256 4 330 98 380 34 53 43 195 89 265 45 238
38 24 586 40 131 18 222 69 250 68 287 29 303 83 277 38 179 8 296 12 143 39 353 51 226 97 365 52 96 34 108 93 331 67 103 21 260 31 50 48 170 10 310 78 59 85 354 94 120 7 51
39 24 522 35 324 7 99 56 223 64 275 47 327 54 9 87 193 91 176 32 152 25 313 36 275 12 178 39 57 11 370 93 309 1 19 73 259 10 40 13 113 14 99 67 199 52 182 92 155 33 349
